ImageNumber,ObjectNumber,Metadata_FileLocation,Metadata_Frame,Metadata_Series,Metadata_colrow,Metadata_treatment,FileName_raw,PathName_raw,AreaShape_Area,AreaShape_Center_X,AreaShape_Center_Y,AreaShape_Compactness,AreaShape_Eccentricity,AreaShape_EquivalentDiameter,AreaShape_EulerNumber,AreaShape_Extent,AreaShape_FormFactor,AreaShape_MajorAxisLength,AreaShape_MaxFeretDiameter,AreaShape_MaximumRadius,AreaShape_MeanRadius,AreaShape_MedianRadius,AreaShape_MinFeretDiameter,AreaShape_MinorAxisLength,AreaShape_Orientation,AreaShape_Perimeter,AreaShape_Solidity,Intensity_IntegratedIntensity_gfp_bgCorr,Intensity_MeanIntensity_gfp_bgCorr,Intensity_StdIntensity_gfp_bgCorr,Number_Object_Number,RadialDistribution_RadialCV_gfp_bgCorr_1of4,RadialDistribution_RadialCV_gfp_bgCorr_2of4,RadialDistribution_RadialCV_gfp_bgCorr_3of4,RadialDistribution_RadialCV_gfp_bgCorr_4of4
63,1,file:///C:/Users/Hugo/Documents/GitHub/SPAOM2020-ws1-high-content-screening/dataset2D/images/08G.tif,0,0,08G,pre2i,08G.tif,C:\Users\Hugo\Documents\GitHub\SPAOM2020-ws1-high-content-screening\dataset2D\images,11645,156.57707170459426,115.01837698583083,1.444928068452201,0.847495595798518,121.76565401803978,1,0.5867976820357773,0.6920759737688497,172.07082570097202,165.61400906928134,44.91102314577124,16.436135063954747,15.231546211727817,98.93620468586887,91.33561166991953,0.9203219221343687,459.8305191657993,0.9349658771577679,204.54334756731987,0.017564907476798616,0.03075690906317563,1,0.6371439659620969,1.409008196125618,2.4699605563781173,2.06121378948508
64,1,file:///C:/Users/Hugo/Documents/GitHub/SPAOM2020-ws1-high-content-screening/dataset2D/images/08H.tif,0,0,08H,pre2i,08H.tif,C:\Users\Hugo\Documents\GitHub\SPAOM2020-ws1-high-content-screening\dataset2D\images,12696,173.16170447385002,107.72558286074354,1.3590529576833172,0.6738610583783099,127.14184700545147,1,0.7748550503509307,0.73580649992082,148.78358025896782,150.63200191194434,52.773099207835045,19.17838425729956,17.029386365926403,112.0,109.92995161562216,1.3239988045000468,465.6467529817256,0.9503705367168201,111.82424944639206,0.008807833132198493,0.01505218068258121,1,0.0,2.066444306895758,1.1167863278690753,1.0625997135281398
65,1,file:///C:/Users/Hugo/Documents/GitHub/SPAOM2020-ws1-high-content-screening/dataset2D/images/09A.tif,0,0,09A,pre2i,09A.tif,C:\Users\Hugo\Documents\GitHub\SPAOM2020-ws1-high-content-screening\dataset2D\images,14001,119.90750660667095,160.10992071994858,2.213701506466081,0.8726499394378762,133.51639174961633,1,0.5702590420332356,0.4517320863174478,211.4373146127743,200.44949488586894,43.93176527297759,14.796037579509514,13.416407864998739,117.16996202098898,103.25462474743878,0.21978002126695168,624.0853531617383,0.8044240160873313,217.2803277373314,0.015518914915886821,0.03126062828041954,1,2.6457513110645907,1.7358227243463078,2.482510022218076,1.7635569676404552
66,1,file:///C:/Users/Hugo/Documents/GitHub/SPAOM2020-ws1-high-content-screening/dataset2D/images/09B.tif,0,0,09B,pre2i,09B.tif,C:\Users\Hugo\Documents\GitHub\SPAOM2020-ws1-high-content-screening\dataset2D\images,13895,133.41324217344368,127.52119467434329,1.476376960476473,0.82088514268585,133.01001268361372,1,0.6467603798175386,0.6773337885720384,177.17117372759446,170.47287174210447,48.79549159502341,18.577969671236225,17.0,105.08510227464026,101.18127417985941,1.089804937970306,507.7300141024109,0.9340548534552299,263.10127395391464,0.018934960342131317,0.03361143038200151,1,0.5760605356216844,1.0254545891789437,1.0183487060789087,1.2250840307879154
67,1,file:///C:/Users/Hugo/Documents/GitHub/SPAOM2020-ws1-high-content-screening/dataset2D/images/09C.tif,0,0,09C,pre2i,09C.tif,C:\Users\Hugo\Documents\GitHub\SPAOM2020-ws1-high-content-screening\dataset2D\images,11398,148.4546411651167,132.70924723635724,1.5210648299956107,0.7047990262468842,120.46735794766724,1,0.6812503735580658,0.6574341739285929,151.1452649646215,145.52319402761884,42.04759208325728,15.795292363664748,14.7648230602334,113.48278374939466,107.22351334539242,1.5414010489974963,466.75945135393374,0.9001737482230295,259.7124828696251,0.02278579425071285,0.03156767373916078,1,0.4425301949311856,0.6922987831068887,0.8361393728211465,1.4598729181271162
68,1,file:///C:/Users/Hugo/Documents/GitHub/SPAOM2020-ws1-high-content-screening/dataset2D/images/09D.tif,0,0,09D,pre2i,09D.tif,C:\Users\Hugo\Documents\GitHub\SPAOM2020-ws1-high-content-screening\dataset2D\images,14676,143.96313709457618,123.29272281275551,1.4575030972639957,0.5967603208005114,136.69697713751117,1,0.6853780413767337,0.6861048884748073,158.51143109366777,160.37767924496225,52.92447448959697,18.88949443954717,17.11724276862369,129.83287900446572,127.1926697556963,-0.05863690127683072,518.4579361637687,0.9179958716457122,248.44342577457428,0.016928551769867423,0.0284466663387675,1,0.997415012474763,1.5721424396692425,1.0479091368012434,0.9386895209218726
69,1,file:///C:/Users/Hugo/Documents/GitHub/SPAOM2020-ws1-high-content-screening/dataset2D/images/09E.tif,0,0,09E,pre2i,09E.tif,C:\Users\Hugo\Documents\GitHub\SPAOM2020-ws1-high-content-screening\dataset2D\images,13100,141.51351145038169,114.27717557251908,1.6398647668541466,0.9227562084713694,129.148898702353,1,0.5347593582887701,0.6098063817288797,214.20504353455817,200.53179299053804,38.897300677553446,15.781542047732914,14.866068747318506,87.60580404892079,82.55123881547523,1.088807035850149,519.5706345359769,0.9083344889751768,261.59730020165443,0.019969259557378202,0.030084307303897367,1,0.0,1.6803259398589185,2.2285183918651943,2.0441696669837097
70,1,file:///C:/Users/Hugo/Documents/GitHub/SPAOM2020-ws1-high-content-screening/dataset2D/images/09F.tif,0,0,09F,pre2i,09F.tif,C:\Users\Hugo\Documents\GitHub\SPAOM2020-ws1-high-content-screening\dataset2D\images,13159,140.85219241583707,104.58066722395318,2.0014918123792405,0.9094683528385565,129.43940346420794,1,0.5069928722789443,0.49962732488586425,204.69669791804992,189.3620870184948,42.20189569201838,16.07265727875822,15.0,86.85367291151618,85.10739160781866,1.0868615726987372,575.2985565973347,0.9035912930028154,199.26988461613655,0.015143239198733685,0.02057357834976862,1,2.6457513110645903,1.6628819733933378,1.625813909543301,1.8617891139058633
71,1,file:///C:/Users/Hugo/Documents/GitHub/SPAOM2020-ws1-high-content-screening/dataset2D/images/09G.tif,0,0,09G,pre2i,09G.tif,C:\Users\Hugo\Documents\GitHub\SPAOM2020-ws1-high-content-screening\dataset2D\images,12734,146.92233390921942,120.83257421077431,1.6422243794075058,0.8087650764347873,127.33197698401436,1,0.7331874712114234,0.6089301879447117,167.22518689362082,167.08381130438698,46.32493928760188,18.170352769448414,16.401219466856727,100.35999083425808,98.35045542871715,-1.509064844658184,512.6295090390227,0.9408200960472848,173.28197973966599,0.01360781998897958,0.028132529082436856,1,1.6530420725600419,1.1713715867737609,1.4844387723635635,2.4349653261357447
72,1,file:///C:/Users/Hugo/Documents/GitHub/SPAOM2020-ws1-high-content-screening/dataset2D/images/09H.tif,0,0,09H,pre2i,09H.tif,C:\Users\Hugo\Documents\GitHub\SPAOM2020-ws1-high-content-screening\dataset2D\images,13285,143.88874670681219,118.04689499435453,3.1978584274168282,0.9039357041658266,130.0576308864906,1,0.5420015503243442,0.3127092780050872,221.87253707328583,203.39370688396434,46.09772228646444,14.492473741635322,12.041594578792296,110.61802711178677,94.88786836235951,-0.34739039023900065,730.6599923110718,0.7862807765151515,170.87471383810043,0.012862229118411775,0.030533782012581875,1,0.0,0.0,2.6457513110645907,2.6204886686876607
73,1,file:///C:/Users/Hugo/Documents/GitHub/SPAOM2020-ws1-high-content-screening/dataset2D/images/10A.tif,0,0,10A,pre2i_cleaned,10A.tif,C:\Users\Hugo\Documents\GitHub\SPAOM2020-ws1-high-content-screening\dataset2D\images,11070,124.02411924119241,135.76287262872629,2.094414557983527,0.773964095524865,118.72136185294646,1,0.5613590263691683,0.47746039397414525,165.64075385570163,151.92432326655268,37.73592452822641,13.104660976342876,12.041594578792296,106.38716446818162,104.88860901905885,0.6987748549896335,539.7716446627535,0.825503355704698,76.0826019346714,0.006872863770069684,0.019459771475824922,1,0.0,0.0,0.0,2.443825555221449
74,1,file:///C:/Users/Hugo/Documents/GitHub/SPAOM2020-ws1-high-content-screening/dataset2D/images/10B.tif,0,0,10B,pre2i_cleaned,10B.tif,C:\Users\Hugo\Documents\GitHub\SPAOM2020-ws1-high-content-screening\dataset2D\images,12051,129.19483860260559,134.79047381960004,2.1326527916315237,0.9242442906508416,123.87013261316646,1,0.442660887452248,0.4688995808056403,222.44448048363245,200.52929960482084,34.713109915419565,13.120828141021091,12.36931687685298,92.4902975601898,84.92966713501295,0.7670895806034085,568.2985565973347,0.7976568705321684,137.67790177464485,0.011424603914583425,0.02092792094310606,1,0.0,0.0,2.6457513110645903,1.8351548562471014
75,1,file:///C:/Users/Hugo/Documents/GitHub/SPAOM2020-ws1-high-content-screening/dataset2D/images/10C.tif,0,0,10C,pre2i_cleaned,10C.tif,C:\Users\Hugo\Documents\GitHub\SPAOM2020-ws1-high-content-screening\dataset2D\images,10849,136.73306295511108,133.59867268872708,2.2013691313886676,0.9349030993746679,117.53031873023991,1,0.6408908317580341,0.4542627520942751,205.54600292372245,184.08965207202712,34.713109915419565,13.252697626392552,12.36931687685298,80.45175633493096,72.94890910989575,0.09695147421520955,547.8305191657993,0.8387969692283903,132.99498391151428,0.01225873204088066,0.03226772160011991,1,0.0,2.4892379947051646,2.234479107431167,1.7959547455582896
76,1,file:///C:/Users/Hugo/Documents/GitHub/SPAOM2020-ws1-high-content-screening/dataset2D/images/10D.tif,0,0,10D,pre2i_cleaned,10D.tif,C:\Users\Hugo\Documents\GitHub\SPAOM2020-ws1-high-content-screening\dataset2D\images,9613,136.82534068448976,129.79288463538958,2.142178488594093,0.8945612420878106,110.63295957145465,1,0.5768376837683769,0.466814509306504,175.3998731652967,164.24676556937126,31.76476034853718,12.542635621050755,12.0,83.39648653682738,78.39416521073252,-0.28585575331952173,508.70057685088807,0.8552491103202847,171.79216822981834,0.01787081745863085,0.0392789357651115,1,0.0,0.0,2.261385092825738,2.465834248117331
77,1,file:///C:/Users/Hugo/Documents/GitHub/SPAOM2020-ws1-high-content-screening/dataset2D/images/10E.tif,0,0,10E,pre2i_cleaned,10E.tif,C:\Users\Hugo\Documents\GitHub\SPAOM2020-ws1-high-content-screening\dataset2D\images,8266,138.56266634406,109.4611662230825,1.800946115220982,0.8453678134151507,102.58946377080278,1,0.5844174208144797,0.5552636980908764,148.10070286523964,143.54441821262157,35.0,12.62045808749292,11.661903789690601,88.21580086886804,79.11312486208337,1.1561906033491993,432.51681066681454,0.8744313974399661,69.91762807965279,0.0084584597241293,0.01910169221764558,1,0.0,0.0,2.3289283723051453,1.9388441261201688
78,1,file:///C:/Users/Hugo/Documents/GitHub/SPAOM2020-ws1-high-content-screening/dataset2D/images/10F.tif,0,0,10F,pre2i_cleaned,10F.tif,C:\Users\Hugo\Documents\GitHub\SPAOM2020-ws1-high-content-screening\dataset2D\images,10188,139.7721829603455,105.56949352179033,1.8056437634397937,0.7705771683089421,113.89365426467727,1,0.6596736596736597,0.5538190977909045,146.24804505485147,145.7840869230932,38.01315561749642,14.839584238387006,13.601470508735444,104.52462832969624,93.21071023723938,0.2454230112236266,480.80108191427644,0.8807053941908713,127.62351423501968,0.012526846705439703,0.024747666629360506,1,0.3480507316954089,0.6305903774613418,1.1674871654133074,1.058803185212955
79,1,file:///C:/Users/Hugo/Documents/GitHub/SPAOM2020-ws1-high-content-screening/dataset2D/images/10G.tif,0,0,10G,pre2i_cleaned,10G.tif,C:\Users\Hugo\Documents\GitHub\SPAOM2020-ws1-high-content-screening\dataset2D\images,12727,150.01665749980356,100.05240826589142,3.0040349742768044,0.8677572772666258,127.29697437820121,1,0.6009821976672806,0.3328856050488365,195.27345533062396,183.87223825254318,33.301651610693426,13.52512445366022,12.649110640673518,113.21500175205374,97.04861030443185,0.23465074886942897,693.1391770309008,0.7735837588135182,217.00006741285324,0.017050370661809793,0.03077664631076139,1,0.4374174314949165,0.5949372094975746,1.0043961522166878,1.2238552159766907
80,1,file:///C:/Users/Hugo/Documents/GitHub/SPAOM2020-ws1-high-content-screening/dataset2D/images/10H.tif,0,0,10H,pre2i_cleaned,10H.tif,C:\Users\Hugo\Documents\GitHub\SPAOM2020-ws1-high-content-screening\dataset2D\images,13282,134.4235807860262,120.96755006776088,1.6308660917972315,0.6426196079344052,130.04294534180787,1,0.709508547008547,0.6131711273106363,149.65965108219288,156.28499608087785,55.78530272392541,19.84654064774323,17.46424919657298,116.29686813694313,114.66703692538658,-1.3782640819262675,521.7300141024109,0.9401854604657748,114.71342799067497,0.008636758619987575,0.022332065470642763,1,0.0,1.8225723417675084,1.3251012836712142,2.039392361089254
81,1,file:///C:/Users/Hugo/Documents/GitHub/SPAOM2020-ws1-high-content-screening/dataset2D/images/11A.tif,0,0,11A,pre2i_cleaned,11A.tif,C:\Users\Hugo\Documents\GitHub\SPAOM2020-ws1-high-content-screening\dataset2D\images,12074,118.62199768096737,147.31754182540996,1.3325450110912245,0.6487774733020838,123.98828276547891,1,0.7619588539694561,0.7504436935913313,145.03503145892887,147.20054347725758,49.9799959983992,18.163722944569518,16.278820596099706,111.26388848298672,110.3684942472367,1.3200088412570703,449.6467529817257,0.9418096723868955,155.49184003472328,0.012878237538075476,0.028315055745591,1,0.0,2.6457513110645907,1.9784063702662846,1.6655780604652322
82,1,file:///C:/Users/Hugo/Documents/GitHub/SPAOM2020-ws1-high-content-screening/dataset2D/images/11B.tif,0,0,11B,pre2i_cleaned,11B.tif,C:\Users\Hugo\Documents\GitHub\SPAOM2020-ws1-high-content-screening\dataset2D\images,9483,129.9130022144891,133.4754824422651,1.8204038211371587,0.6987507398058761,109.88234891338803,1,0.5982587849347044,0.5493286645461588,132.50374539665697,136.61625086350452,43.56604182158393,15.434458260417818,13.92838827718412,100.9554357129917,94.78857149838436,-0.8405478284538248,465.75945135393374,0.90625,79.28303703665733,0.008360543819113922,0.021445386860801698,1,2.6457513110645907,2.015748582563224,1.7154311451912205,2.3281539065590646
83,1,file:///C:/Users/Hugo/Documents/GitHub/SPAOM2020-ws1-high-content-screening/dataset2D/images/11C.tif,0,0,11C,pre2i_cleaned,11C.tif,C:\Users\Hugo\Documents\GitHub\SPAOM2020-ws1-high-content-screening\dataset2D\images,9164,129.80641641204713,122.12090790048013,1.5129288425217013,0.7707861595699317,108.01836504943513,1,0.6659399752924933,0.6609696185930543,138.79989274541617,138.81282361511128,43.41658669218482,15.12166315437988,13.45362404707371,95.60975609756098,88.42857139377011,-1.3514773870055063,417.4041122946064,0.9074165758986038,62.376309394836426,0.0068066684193405095,0.016258410114549985,1,0.0,2.6457513110645903,2.332426331689376,1.4539659700000664
84,1,file:///C:/Users/Hugo/Documents/GitHub/SPAOM2020-ws1-high-content-screening/dataset2D/images/11D.tif,0,0,11D,pre2i_cleaned,11D.tif,C:\Users\Hugo\Documents\GitHub\SPAOM2020-ws1-high-content-screening\dataset2D\images,10076,123.38785232235014,114.45464470027788,1.6686813476453612,0.740324709599652,113.26588918448263,1,0.692032967032967,0.59927559052007,141.43615212381394,141.05672617780408,41.400483088968905,15.036300133543273,13.892443989449804,96.35064777536617,95.08037561535464,0.18970343945030818,459.6589462905455,0.9240645634629494,175.01489344239235,0.017369481286462124,0.029872538952904537,1,0.0,2.6457513110645903,1.6017688206223943,1.5117012109736288
85,1,file:///C:/Users/Hugo/Documents/GitHub/SPAOM2020-ws1-high-content-screening/dataset2D/images/11E.tif,0,0,11E,pre2i_cleaned,11E.tif,C:\Users\Hugo\Documents\GitHub\SPAOM2020-ws1-high-content-screening\dataset2D\images,7493,130.58147604430803,110.84211931135727,1.4900936657587207,0.8239731731403267,97.67488883382758,1,0.6555555555555556,0.6710987523665658,134.23087911406847,128.7866452703851,34.539832078341085,13.008928821009716,12.041594578792296,79.42342409546077,76.05908348990319,-0.35541057354428746,374.5756851698602,0.9060459492140266,106.95878803730011,0.014274494599933286,0.028740163095506956,1,0.0,2.366149899446051,2.4803360128594747,1.919588067904314
86,1,file:///C:/Users/Hugo/Documents/GitHub/SPAOM2020-ws1-high-content-screening/dataset2D/images/11F.tif,0,0,11F,pre2i_cleaned,11F.tif,C:\Users\Hugo\Documents\GitHub\SPAOM2020-ws1-high-content-screening\dataset2D\images,13758,139.87418229393808,91.60742840529147,1.5925997500077151,0.8601663761446938,132.3526715123891,1,0.6200648999459167,0.6279041548230531,190.1436728518759,181.64801127455263,46.8187996428785,17.476537284200443,16.1245154965971,101.08598553008342,96.975846649695,0.47128573391822937,524.7300141024109,0.938984438984439,214.6522988975048,0.015601998756905423,0.03803946303694992,1,0.0,2.117188874321463,1.41068209739031,2.4192942673598146
87,1,file:///C:/Users/Hugo/Documents/GitHub/SPAOM2020-ws1-high-content-screening/dataset2D/images/11G.tif,0,0,11G,pre2i_cleaned,11G.tif,C:\Users\Hugo\Documents\GitHub\SPAOM2020-ws1-high-content-screening\dataset2D\images,9581,146.7122429808997,91.57415718609748,1.6393867631554226,0.7964722151499349,110.44866716311064,1,0.6542164561283714,0.6099841858398576,147.9049565767349,144.03124660989366,38.28837943815329,14.42159803313445,13.152946437965905,97.52650373195127,89.4344485587188,1.5626279140547945,444.2741699796952,0.8968454553964242,107.10895183682442,0.011179308197142721,0.025929405029777294,1,0.0,2.1343693831912405,1.7857301373657308,2.2780558179135464
88,1,file:///C:/Users/Hugo/Documents/GitHub/SPAOM2020-ws1-high-content-screening/dataset2D/images/11H.tif,0,0,11H,pre2i_cleaned,11H.tif,C:\Users\Hugo\Documents\GitHub\SPAOM2020-ws1-high-content-screening\dataset2D\images,9541,167.67309506341056,102.71376166020333,1.5045173768732585,0.7701658051985334,110.21786831688493,1,0.6265432098765432,0.6646649718850277,143.0351775576894,144.9206679531943,42.20189569201838,15.184612170701959,13.601470508735444,92.48905424429655,91.23409213916473,-0.3140378449796529,424.71782079359116,0.911096256684492,119.942677795887,0.01257128999013594,0.03209636097860667,1,0.0,0.0,2.4274599226783327,1.605469891728212
89,1,file:///C:/Users/Hugo/Documents/GitHub/SPAOM2020-ws1-high-content-screening/dataset2D/images/12A.tif,0,0,12A,pre2i_cleaned,12A.tif,C:\Users\Hugo\Documents\GitHub\SPAOM2020-ws1-high-content-screening\dataset2D\images,10250,118.70341463414634,138.42634146341464,1.6889380496317663,0.7112081630016666,114.23968370726267,1,0.6410256410256411,0.5920880284614506,139.807966338894,138.70832707519762,43.289721643826724,15.872754866026561,14.317821063276353,101.47099296797188,98.28240986530722,0.80851429647187,466.41630560342617,0.9188704616763783,136.63027188181877,0.013329782622616465,0.03094493391801189,1,0.0,2.6457513110645907,1.7320793000142547,2.35626548511815
90,1,file:///C:/Users/Hugo/Documents/GitHub/SPAOM2020-ws1-high-content-screening/dataset2D/images/12B.tif,0,0,12B,pre2i_cleaned,12B.tif,C:\Users\Hugo\Documents\GitHub\SPAOM2020-ws1-high-content-screening\dataset2D\images,10400,126.30653846153847,129.74576923076924,1.8337217324987083,0.9272339617512358,115.07254783503184,1,0.6792058516196448,0.5453390131540606,191.2950643138401,178.67568385205638,34.48187929913333,14.050012160467455,13.152946437965905,76.48476367973237,71.63666346638242,-0.24173927793478206,489.5401512639275,0.8710947315520563,194.56169202923775,0.018707855002811323,0.038865729340158396,1,0.0,0.0,2.6457513110645907,2.3579062079836843
91,1,file:///C:/Users/Hugo/Documents/GitHub/SPAOM2020-ws1-high-content-screening/dataset2D/images/12C.tif,0,0,12C,pre2i_cleaned,12C.tif,C:\Users\Hugo\Documents\GitHub\SPAOM2020-ws1-high-content-screening\dataset2D\images,12982,111.53774456940378,135.92166076105377,1.8903736909864466,0.8074920546380154,128.56591993896313,1,0.5863860156285289,0.5289959359718838,182.76181198906565,175.1913239860924,38.01315561749642,14.683964448945662,13.892443989449804,110.79196443979903,107.8072537435703,0.2737475874536491,555.3279938488575,0.8511112568019406,200.61879578232765,0.0154536123696139,0.031138434801375636,1,0.0,0.0,1.8314182865279462,2.1008926036612827
92,1,file:///C:/Users/Hugo/Documents/GitHub/SPAOM2020-ws1-high-content-screening/dataset2D/images/12D.tif,0,0,12D,pre2i_cleaned,12D.tif,C:\Users\Hugo\Documents\GitHub\SPAOM2020-ws1-high-content-screening\dataset2D\images,9732,122.90022605836415,115.48273736128236,2.0961916992179317,0.8548698163604111,111.31561997025666,1,0.5998520710059172,0.4770556053499735,165.67694438181414,158.26875876179733,36.124783736376884,12.871824877369832,12.0,91.03925349696067,85.96024915910462,-1.3805232726272698,506.3158005400378,0.8497336942285864,159.31525444984436,0.01637024809390098,0.032765983043733495,1,0.0,0.0,2.614190944133552,1.9757129189380616
93,1,file:///C:/Users/Hugo/Documents/GitHub/SPAOM2020-ws1-high-content-screening/dataset2D/images/12E.tif,0,0,12E,pre2i_cleaned,12E.tif,C:\Users\Hugo\Documents\GitHub\SPAOM2020-ws1-high-content-screening\dataset2D\images,8585,139.1555037856727,117.91543389633081,1.2301206447927246,0.3598474767456005,104.55028212085978,1,0.7570546737213404,0.8129283938393702,108.9679327082923,116.49892703368559,46.32493928760188,16.6150634238413,14.7648230602334,97.06369102181114,101.66829547673996,-0.38632853310250603,364.2914139223983,0.9663439891940567,68.21800312399864,0.007946185570646318,0.021953754709432564,1,0.0,0.0,2.2470019658826796,2.0957526547882517
94,1,file:///C:/Users/Hugo/Documents/GitHub/SPAOM2020-ws1-high-content-screening/dataset2D/images/12F.tif,0,0,12F,pre2i_cleaned,12F.tif,C:\Users\Hugo\Documents\GitHub\SPAOM2020-ws1-high-content-screening\dataset2D\images,10103,139.67781846976146,96.593883005048,1.5210738712507412,0.8706361125776956,113.41754326584291,1,0.5758335708178969,0.6574302661433036,167.72167434789299,161.82088863926066,40.01249804748511,14.79525824640577,13.601470508735444,88.72262486945583,82.50692001971854,0.5701753800804314,439.445742854949,0.9157074231849904,114.51303148269653,0.01133455720901678,0.027317969601365295,1,0.0,2.502212154095864,2.4235709972177273,2.497459408414847
95,1,file:///C:/Users/Hugo/Documents/GitHub/SPAOM2020-ws1-high-content-screening/dataset2D/images/12G.tif,0,0,12G,pre2i_cleaned,12G.tif,C:\Users\Hugo\Documents\GitHub\SPAOM2020-ws1-high-content-screening\dataset2D\images,9480,168.52289029535865,91.16160337552742,1.751285225766474,0.8863117187201981,109.86496659121752,1,0.5563380281690141,0.5710092138545486,167.9308070011241,160.37767924496225,35.35533905932738,13.251699592422254,12.36931687685298,78.81589906830948,77.76693039600025,0.6456111082754762,456.7594513539338,0.8871420550252667,160.3244511783123,0.016911861938640537,0.038712721520850174,1,0.0,0.0,2.5224710999290942,2.4325569292822955
96,1,file:///C:/Users/Hugo/Documents/GitHub/SPAOM2020-ws1-high-content-screening/dataset2D/images/12H.tif,0,0,12H,pre2i_cleaned,12H.tif,C:\Users\Hugo\Documents\GitHub\SPAOM2020-ws1-high-content-screening\dataset2D\images,11240,175.03416370106763,98.36708185053381,2.108073719356812,0.9451844289177943,119.62947999060779,1,0.44855934232580413,0.4743667125194782,226.70372350667427,207.1183236703117,39.293765408777,13.144084880092858,12.041594578792296,84.79842091306367,74.02714784836084,0.5319418203861501,545.6711395993652,0.8093900770504788,81.29875284433365,0.007232985128499435,0.01528780023252309,1,0.0,0.0,0.0,2.3361819618389617
