ImageNumber,ObjectNumber,FileName_DNA,FileName_GFP,PathName_DNA,PathName_GFP,Intensity_IntegratedIntensity_GFP,Intensity_MeanIntensity_GFP,Intensity_StdIntensity_GFP,Location_Center_X,Location_Center_Y,Location_Center_Z,Number_Object_Number
1,49,01--C01.tif,01--C02.tif,C:\Users\Hugo\Documents\GitHub\SPAOM2020-ws1-high-content-screening\dataset3D\images,C:\Users\Hugo\Documents\GitHub\SPAOM2020-ws1-high-content-screening\dataset3D\images,0.6193942166864872,0.0019916212755192514,0.0002038666811430881,71.64951768488746,70.72347266881029,26.437299035369776,49
1,50,01--C01.tif,01--C02.tif,C:\Users\Hugo\Documents\GitHub\SPAOM2020-ws1-high-content-screening\dataset3D\images,C:\Users\Hugo\Documents\GitHub\SPAOM2020-ws1-high-content-screening\dataset3D\images,1.6404058896005154,0.0018986179277783743,7.424587315432947e-05,53.87731481481482,38.94444444444444,26.51388888888889,50
2,1,02--C01.tif,02--C02.tif,C:\Users\Hugo\Documents\GitHub\SPAOM2020-ws1-high-content-screening\dataset3D\images,C:\Users\Hugo\Documents\GitHub\SPAOM2020-ws1-high-content-screening\dataset3D\images,2.6384985116310418,0.002184187509628346,0.00046303891017590647,70.59685430463576,10.593543046357615,6.103476821192053,1
2,2,02--C01.tif,02--C02.tif,C:\Users\Hugo\Documents\GitHub\SPAOM2020-ws1-high-content-screening\dataset3D\images,C:\Users\Hugo\Documents\GitHub\SPAOM2020-ws1-high-content-screening\dataset3D\images,1.7680018306709826,0.001747037382085951,0.0001853207584810483,69.48814229249012,70.13735177865613,8.353754940711463,2
2,3,02--C01.tif,02--C02.tif,C:\Users\Hugo\Documents\GitHub\SPAOM2020-ws1-high-content-screening\dataset3D\images,C:\Users\Hugo\Documents\GitHub\SPAOM2020-ws1-high-content-screening\dataset3D\images,4.8941786820068955,0.0018587841557185323,0.00021189358307497933,54.56665400683631,47.76262818078238,11.768325104443601,3
2,4,02--C01.tif,02--C02.tif,C:\Users\Hugo\Documents\GitHub\SPAOM2020-ws1-high-content-screening\dataset3D\images,C:\Users\Hugo\Documents\GitHub\SPAOM2020-ws1-high-content-screening\dataset3D\images,0.014175631338730454,0.0017719539173413068,0.00017016332436482832,74.0,42.875,3.125,4
2,5,02--C01.tif,02--C02.tif,C:\Users\Hugo\Documents\GitHub\SPAOM2020-ws1-high-content-screening\dataset3D\images,C:\Users\Hugo\Documents\GitHub\SPAOM2020-ws1-high-content-screening\dataset3D\images,5.052643624367192,0.0017898135403355269,0.0002883013757115144,66.42862203329791,53.08005667729366,10.272405242649663,5
2,6,02--C01.tif,02--C02.tif,C:\Users\Hugo\Documents\GitHub\SPAOM2020-ws1-high-content-screening\dataset3D\images,C:\Users\Hugo\Documents\GitHub\SPAOM2020-ws1-high-content-screening\dataset3D\images,4.369283587904647,0.001825860254034537,0.00024749822102887074,56.386961972419556,65.99498537400753,11.431675720852487,6
2,7,02--C01.tif,02--C02.tif,C:\Users\Hugo\Documents\GitHub\SPAOM2020-ws1-high-content-screening\dataset3D\images,C:\Users\Hugo\Documents\GitHub\SPAOM2020-ws1-high-content-screening\dataset3D\images,0.4509498740080744,0.0019437494569313552,0.00040822844750913084,65.70689655172414,1.5387931034482758,7.086206896551724,7
2,8,02--C01.tif,02--C02.tif,C:\Users\Hugo\Documents\GitHub\SPAOM2020-ws1-high-content-screening\dataset3D\images,C:\Users\Hugo\Documents\GitHub\SPAOM2020-ws1-high-content-screening\dataset3D\images,20.368123898515478,0.0017697561819893543,0.00023137145773267733,64.47310800243288,24.791467547137024,14.757667912068817,8
2,9,02--C01.tif,02--C02.tif,C:\Users\Hugo\Documents\GitHub\SPAOM2020-ws1-high-content-screening\dataset3D\images,C:\Users\Hugo\Documents\GitHub\SPAOM2020-ws1-high-content-screening\dataset3D\images,1.8585793846286833,0.0020929948025097786,0.00031309481322808777,48.527027027027025,39.2195945945946,8.77364864864865,9
2,10,02--C01.tif,02--C02.tif,C:\Users\Hugo\Documents\GitHub\SPAOM2020-ws1-high-content-screening\dataset3D\images,C:\Users\Hugo\Documents\GitHub\SPAOM2020-ws1-high-content-screening\dataset3D\images,5.068818187573925,0.0019034240283792433,0.0002344518112281439,51.507322568531734,10.950807360120166,16.68531731130304,10
2,11,02--C01.tif,02--C02.tif,C:\Users\Hugo\Documents\GitHub\SPAOM2020-ws1-high-content-screening\dataset3D\images,C:\Users\Hugo\Documents\GitHub\SPAOM2020-ws1-high-content-screening\dataset3D\images,4.1100480649620295,0.0021597730241524065,0.0003835877759591742,37.39831844456122,31.760903836048346,13.280084077771939,11
2,12,02--C01.tif,02--C02.tif,C:\Users\Hugo\Documents\GitHub\SPAOM2020-ws1-high-content-screening\dataset3D\images,C:\Users\Hugo\Documents\GitHub\SPAOM2020-ws1-high-content-screening\dataset3D\images,9.459845881676301,0.002014876652114228,0.00028201628566801507,32.70969116080937,17.73929712460064,22.39552715654952,12
